"geneID"	"percentMeth"
"g10267"	90
"g10268"	0
"g10269"	0
"g1027"	100
"g10271"	0
"g10275"	0
"g10276"	0
"g10277"	90.909091
"g10278"	80
"g10279"	100
"g10281"	87.5
"g10282"	100
"g10283"	100
"g10284"	87.5
"g10286"	100
"g10287"	100
"g10288"	100
"g10289"	0
"g10290"	85.714286
"g10291"	0
"g10292"	0
"g10294"	0
"g10295"	0
"g10296"	85.714286
"g10297"	90.909091
"g10298"	80
"g10299"	0
"g10300"	0
"g10301"	0
"g10303"	0
"g10304"	0
"g10306"	0
"g10307"	0
"g1031"	83.333333
"g10310"	0
"g10312"	20
"g10313"	0
"g1032"	94.4444445
"g10321"	83.333333
"g10329"	82.857143
"g1033"	60
"g10331"	0
"g10332"	100
"g10338"	0
"g10339"	0
"g1034"	77.777778
"g10340"	0
"g10343"	0
"g10345"	0
"g10346"	0
"g10347"	0
"g10348"	0
"g10349"	0
"g1035"	60
"g10350"	0
"g10351"	0
"g10352"	66.666667
"g10353"	80
"g10355"	0
"g10356"	39.423077
"g10357"	80
"g1036"	86.607143
"g10362"	0
"g10364"	0
"g10365"	0
"g1037"	60
"g10374"	0
"g10375"	33.333333
"g1038"	51.923077
"g10380"	20
"g10384"	0
"g10385"	100
"g10386"	80
"g1039"	85.714286
"g10391"	20
"g10395"	0
"g10397"	0
"g104"	100
"g1040"	75
"g10405"	86.607143
"g10406"	100
"g10407"	21.212121
"g10408"	0
"g10409"	0
"g10410"	0
"g10411"	0
"g10412"	0
"g10413"	90
"g10414"	0
"g10415"	0
"g10416"	0
"g1042"	94.4444445
"g10420"	100
"g10421"	100
"g1043"	66.666667
"g10432"	0
"g10435"	12.5
"g1044"	87.5
"g10440"	100
"g10443"	0
"g10444"	61.904762
"g10445"	75.9615385
"g10446"	20
"g10447"	0
"g10449"	0
"g1045"	57.142857
"g10450"	0
"g10451"	0
"g1046"	66.666667
"g10461"	87.5
"g10462"	77.777778
"g10464"	80
"g10468"	0
"g1047"	46.527778
"g10471"	0
"g10472"	46.4285715
"g10473"	23.3333335
"g10474"	0
"g10475"	0
"g10477"	9.375
"g10478"	0
"g10479"	69.047619
"g1048"	30
"g10489"	0
"g1049"	100
"g10490"	0
"g10495"	90
"g10496"	100
"g10499"	87.5
"g105"	9.090909
"g1050"	40
"g10500"	60
"g10501"	100
"g10502"	60.2564105
"g10503"	86.607143
"g10504"	80
"g10505"	73.2142855
"g10507"	77.777778
"g10508"	42.857143
"g10509"	92.307692
"g10510"	78.888889
"g10512"	71.6666665
"g10513"	20
"g10514"	43.076923
"g10515"	81.25
"g10516"	30.952381
"g10517"	66.666667
"g10518"	77.3504275
"g10519"	71.428571
"g10520"	83.333333
"g10521"	80
"g10522"	14.285714
"g10523"	59.027778
"g10524"	100
"g10525"	60
"g10526"	0
"g10529"	0
"g10531"	0
"g10532"	0
"g10533"	0
"g10534"	0
"g10536"	0
"g10537"	0
"g10538"	17.4242425
"g1054"	80
"g10541"	0
"g10542"	0
"g10543"	0
"g10546"	0
"g10547"	0
"g10548"	0
"g10549"	0
"g10550"	91.6666665
"g10552"	0
"g10556"	0
"g10558"	0
"g10559"	0
"g1056"	30
"g10560"	0
"g10561"	0
"g10562"	0
"g10563"	0
"g10564"	0
"g10565"	21.111111
"g10566"	0
"g10567"	0
"g10568"	0
"g1057"	66.666667
"g10570"	0
"g10572"	0
"g10573"	0
"g10577"	0
"g10579"	0
"g1058"	69.318182
"g10580"	0
"g10583"	16.666667
"g10584"	0
"g10585"	0
"g10586"	0
"g10587"	0
"g10591"	0
"g10592"	0
"g106"	0
"g1060"	91.6666665
"g10600"	0
"g10601"	0
"g10602"	0
"g10603"	0
"g10604"	0
"g10605"	0
"g10606"	100
"g10607"	0
"g10609"	40
"g10610"	0
"g10611"	100
"g10612"	0
"g10614"	0
"g10615"	0
"g10619"	0
"g1062"	72.2222225
"g10620"	0
"g10621"	25
"g10622"	0
"g10623"	71.428571
"g10624"	95.4545455
"g10625"	66.666667
"g10626"	40
"g10627"	70
"g10628"	50
"g10629"	53.5714285
"g1063"	71.428571
"g10630"	60
"g10631"	100
"g10634"	0
"g10636"	31.25
"g10637"	33.333333
"g10638"	76.388889
"g1064"	72.142857
"g10642"	86.607143
"g10643"	88.1944445
"g10644"	80
"g10645"	66.3636365
"g10646"	73.2142855
"g10647"	57.142857
"g10648"	50
"g10649"	46.4285715
"g1065"	100
"g10650"	10
"g10651"	56.923077
"g10652"	92.261905
"g10653"	100
"g10655"	94.117647
"g10656"	83.333333
"g10657"	85.714286
"g10658"	42.857143
"g1066"	80
"g10667"	90.909091
"g1067"	100
"g10672"	0
"g10673"	61.6666665
"g10675"	0
"g10676"	0
"g10677"	0
"g10678"	0
"g1068"	85.714286
"g10682"	0
"g10683"	0
"g10684"	66.666667
"g10685"	42.857143
"g10686"	0
"g10688"	0
"g10689"	16.666667
"g1069"	66.666667
"g10690"	0
"g10696"	80
"g107"	0
"g10702"	0
"g10704"	0
"g10705"	0
"g10708"	0
"g1071"	28.571429
"g10710"	0
"g10711"	0
"g10712"	0
"g10714"	0
"g10719"	0
"g1072"	77.777778
"g10720"	0
"g10721"	0
"g10723"	0
"g10726"	0
"g10729"	100
"g10733"	0
"g10735"	0
"g10736"	0
"g1074"	53.5714285
"g10742"	10
"g10744"	0
"g10747"	11.111111
"g10749"	0
"g1075"	62.5
"g10750"	0
"g10755"	0
"g10757"	0
"g10763"	91.6666665
"g10764"	0
"g10775"	0
"g10776"	0
"g10778"	0
"g10782"	12.5
"g10787"	40
"g10791"	0
"g10792"	0
"g10794"	0
"g10806"	60
"g10808"	0
"g10810"	0
"g10811"	0
"g10813"	0
"g10816"	0
"g10817"	0
"g10818"	0
"g10819"	0
"g10820"	0
"g10822"	0
"g10823"	0
"g10824"	60
"g10826"	61.904762
"g10827"	85.714286
"g10836"	0
"g10837"	0
"g10845"	83.333333
"g10847"	20
"g10848"	20
"g10849"	80
"g10850"	66.666667
"g10853"	80
"g10855"	61.904762
"g10856"	70.138889
"g10857"	25
"g10859"	0
"g10864"	0
"g10865"	10
"g10868"	0
"g10869"	100
"g1087"	0
"g10870"	0
"g10871"	0
"g10872"	0
"g10873"	0
"g10874"	0
"g10875"	80
"g10881"	0
"g10882"	0
"g10883"	0
"g10884"	0
"g10886"	0
"g10887"	0
"g10892"	0
"g10893"	0
"g10894"	0
"g10899"	0
"g109"	0
"g1090"	14.285714
"g10900"	100
"g10901"	0
"g10902"	0
"g10903"	0
"g10906"	0
"g10907"	0
"g10908"	83.333333
"g10909"	0
"g1091"	0
"g10910"	20
"g10913"	100
"g10916"	0
"g10917"	0
"g10918"	0
"g10919"	0
"g10920"	0
"g10925"	0
"g10926"	14.285714
"g10927"	0
"g10930"	0
"g10931"	0
"g10932"	0
"g10933"	0
"g10936"	36.6666665
"g10937"	42.222222
"g10938"	20
"g10940"	0
"g10941"	0
"g10942"	20
"g10944"	0
"g10945"	0
"g10946"	0
"g10948"	80
"g1095"	0
"g10954"	72.2222225
"g10955"	86.607143
"g10956"	28.571429
"g10958"	0
"g10962"	40
"g10963"	60
"g10967"	10
"g10970"	0
"g10971"	75
"g10972"	62.5
"g10973"	53.3333335
"g10975"	45
"g10976"	16.666667
"g10977"	0
"g10984"	21.4285715
"g10986"	42.857143
"g10987"	83.75
"g10988"	50
"g10990"	16.666667
"g10991"	50
"g10993"	40
"g10994"	0
"g10995"	0
"g10997"	0
"g10999"	10
"g110"	0
"g11000"	0
"g11001"	0
"g11002"	0
"g11003"	0
"g11004"	0
"g11005"	0
"g11007"	0
"g11009"	0
"g1101"	50
"g11010"	14.285714
"g11012"	91.6666665
"g11013"	0
"g11014"	0
"g11016"	0
"g11017"	0
"g1102"	0
"g11023"	12.5
"g11025"	0
"g11026"	0
"g11027"	0
"g11029"	25
"g1103"	0
"g11030"	8.6805555
"g11031"	8.3333335
"g11032"	0
"g11034"	0
"g11039"	0
"g1104"	0
"g11047"	0
"g1105"	0
"g11053"	20
"g11056"	0
"g11057"	0
"g1106"	0
"g11061"	30.952381
"g11062"	33.333333
"g11063"	27.272727
"g11064"	20
"g11065"	0
"g11066"	0
"g11068"	0
"g11069"	0
"g1107"	0
"g11070"	0
"g11071"	0
"g11075"	0
"g11077"	0
"g11079"	100
"g1108"	0
"g11080"	0
"g11085"	0
"g11098"	86.607143
"g11100"	68.5714285
"g11101"	100
"g11102"	0
"g11103"	85.714286
"g11104"	89.903846
"g11105"	86.666667
"g11106"	0
"g1111"	0
"g11111"	83.333333
"g11113"	0
"g11114"	0
"g11115"	12.5
"g11118"	0
"g11120"	0
"g11121"	0
"g11122"	0
"g1113"	0
"g11131"	0
"g11132"	0
"g11133"	100
"g11134"	0
"g11146"	0
"g11148"	0
"g11149"	0
"g11150"	42.857143
"g11152"	61.188811
"g11153"	20
"g11155"	66.666667
"g11156"	26.6666665
"g11157"	80
"g11162"	80
"g11163"	80
"g11164"	83.333333
"g11165"	20
"g11166"	88.888889
"g11167"	83.333333
"g11168"	87.3015875
"g11169"	44.444444
"g1117"	0
"g11170"	65.4761905
"g11171"	33.333333
"g11172"	77.747253
"g11173"	91.666667
"g11174"	68.3333335
"g11175"	81.6666665
"g11176"	0
"g11177"	0
"g11178"	0
"g11179"	0
"g1118"	0
"g11180"	0
"g11181"	0
"g11186"	0
"g11187"	0
"g11189"	57.142857
"g11190"	85.714286
"g11194"	33.333333
"g11197"	33.333333
"g112"	88.888889
"g11202"	100
"g11206"	0
"g11207"	0
"g11209"	40
"g11210"	0
"g11211"	0
"g11212"	0
"g11213"	0
"g11215"	11.111111
"g11218"	0
"g11222"	57.142857
"g1123"	0
"g11231"	0
"g11232"	80
"g11233"	0
"g11234"	0
"g11235"	0
"g11236"	66.666667
"g11237"	0
"g11238"	0
"g11239"	0
"g1124"	0
"g11240"	0
"g11241"	0
"g11242"	14.285714
"g11243"	50
"g11245"	28.571429
"g11246"	0
"g11247"	0
"g11248"	0
"g11249"	0
"g1125"	14.285714
"g11250"	0
"g11251"	0
"g11255"	0
"g11258"	0
"g1126"	0
"g11262"	18.3333335
"g11263"	0
"g11264"	0
"g11268"	0
"g11277"	14.285714
"g11279"	40
"g11281"	20
"g11287"	0
"g1129"	0
"g11294"	90.4545455
"g11295"	100
"g113"	70.238095
"g1130"	0
"g11301"	65.7142855
"g11308"	25
"g11309"	22.222222
"g1131"	0
"g11310"	0
"g11313"	0
"g11314"	0
"g11315"	30
"g11316"	30.30303
"g11317"	28.571429
"g11318"	25
"g11319"	26.111111
"g1132"	9.090909
"g11321"	0
"g11323"	0
"g11325"	0
"g11326"	0
"g11328"	0
"g1133"	0
"g11334"	100
"g1134"	0
"g11344"	0
"g1135"	0
"g11357"	0
"g11359"	0
"g11360"	60
"g11362"	100
"g11369"	20
"g1138"	0
"g11380"	14.285714
"g11381"	0
"g11386"	0
"g11387"	0
"g1139"	0
"g11390"	40
"g11391"	0
"g11392"	0
"g11394"	47.222222
"g11395"	72.727273
"g11397"	87.5
"g11398"	83.333333
"g11399"	85.714286
"g1140"	0
"g11400"	42.857143
"g11401"	100
"g11406"	20
"g11407"	0
"g11409"	0
"g1141"	0
"g11411"	0
"g11413"	0
"g11414"	0
"g11415"	0
"g11419"	0
"g11420"	0
"g11421"	0
"g11422"	0
"g11425"	0
"g11427"	0
"g11432"	0
"g11433"	0
"g11434"	0
"g11437"	0
"g11438"	0
"g11439"	0
"g11440"	0
"g11443"	0
"g11445"	16.666667
"g11446"	33.333333
"g11448"	0
"g1146"	52.857143
"g11461"	7.142857
"g11464"	100
"g11465"	100
"g11467"	81.6666665
"g11472"	0
"g11473"	0
"g11476"	0
"g1148"	0
"g11481"	0
"g11484"	0
"g11486"	0
"g11488"	0
"g11489"	0
"g1149"	0
"g11496"	66.666667
"g11497"	0
"g1150"	8.3333335
"g11509"	0
"g1151"	0
"g11510"	0
"g11512"	0
"g11513"	0
"g11514"	0
"g11515"	100
"g11516"	0
"g11517"	0
"g11518"	0
"g11522"	0
"g11525"	0
"g11532"	0
"g11537"	0
"g11538"	0
"g1154"	0
"g11543"	0
"g11545"	0
"g11547"	0
"g11548"	0
"g11549"	0
"g1155"	0
"g1156"	0
"g11561"	0
"g11562"	0
"g11563"	0
"g11564"	5.263158
"g11565"	0
"g11566"	12.5
"g11567"	0
"g11568"	10
"g11569"	0
"g1157"	0
"g11570"	0
"g11571"	0
"g11576"	0
"g11579"	6.25
"g11583"	0
"g11584"	0
"g11585"	12.5
"g11586"	40
"g11590"	0
"g11591"	0
"g11592"	100
"g11593"	0
"g11594"	0
"g11595"	88.1944445
"g11596"	0
"g11598"	0
"g11600"	0
"g11602"	0
"g11604"	0
"g11605"	0
"g11606"	0
"g11607"	0
"g11608"	100
"g11610"	0
"g11611"	0
"g1162"	0
"g11626"	0
"g11628"	0
"g11629"	0
"g1163"	0
"g11631"	100
"g11632"	0
"g11634"	0
"g11639"	0
"g11644"	0
"g11647"	0
"g11649"	0
"g11651"	0
"g11653"	0
"g11654"	35.714286
"g11655"	100
"g11658"	22.5
"g11659"	20
"g11660"	0
"g11662"	0
"g11665"	0
"g11668"	0
"g11669"	0
"g11671"	0
"g11672"	0
"g11673"	0
"g11681"	0
"g11683"	0
"g11684"	40
"g11685"	0
"g11686"	0
"g11688"	0
"g11689"	0
"g11690"	0
"g11691"	40
"g11693"	0
"g11694"	0
"g117"	38.8888885
"g11700"	0
"g11701"	94.444444
"g11702"	96.666667
"g11703"	94.6558545
"g11704"	100
"g11705"	100
"g11708"	65.7142855
"g11709"	42.857143
"g1171"	85.4166665
"g11712"	57.142857
"g11713"	31.0096155
"g11714"	50
"g11715"	53.5714285
"g11716"	72.727273
"g11717"	85.714286
"g11718"	51.388889
"g11719"	83.333333
"g11720"	60
"g11721"	56.9444445
"g11722"	59.722222
"g11726"	100
"g11729"	71.428571
"g1173"	31.174089
"g11730"	62.857143
"g11734"	0
"g11735"	20
"g11736"	0
"g1174"	100
"g11741"	0
"g11742"	28.5714285
"g11744"	0
"g11748"	0
"g11749"	0
"g11751"	0
"g11752"	0
"g11764"	0
"g11771"	0
"g11772"	0
"g11775"	0
"g11776"	0
"g1178"	41.6666665
"g11780"	0
"g11781"	22.6495725
"g11782"	42.857143
"g11783"	50
"g11784"	0
"g11785"	8.3333335
"g11789"	0
"g11791"	0
"g11793"	82.5757575
"g11794"	50
"g11795"	88.888889
"g11796"	0
"g11797"	33.333333
"g11798"	17.142857
"g11799"	0
"g118"	33.333333
"g11800"	0
"g11801"	0
"g11802"	0
"g11811"	0
"g11813"	0
"g11814"	0
"g11815"	0
"g11819"	0
"g11823"	100
"g11824"	100
"g11825"	83.333333
"g11826"	60
"g11827"	0
"g11828"	0
"g11829"	0
"g11830"	0
"g11831"	0
"g11832"	0
"g11833"	0
"g11836"	0
"g11837"	0
"g11838"	0
"g11839"	13.888889
"g1184"	0
"g11841"	70
"g11844"	0
"g11845"	0
"g11846"	0
"g11847"	0
"g11849"	0
"g11850"	80
"g11858"	0
"g11867"	0
"g11870"	0
"g11871"	0
"g11872"	0
"g11873"	0
"g11875"	0
"g11876"	0
"g11877"	0
"g11887"	0
"g11888"	8.6805555
"g11889"	60
"g11891"	0
"g11892"	0
"g11896"	0
"g11897"	0
"g11898"	0
"g11899"	0
"g119"	0
"g11900"	0
"g11901"	0
"g11902"	0
"g11904"	20
"g11905"	0
"g11906"	0
"g11911"	0
"g11912"	7.142857
"g11916"	0
"g11921"	0
"g11922"	0
"g11923"	0
"g11924"	0
"g11925"	0
"g11926"	0
"g11927"	0
"g11928"	100
"g11930"	85.4166665
"g11931"	66.666667
"g11934"	0
"g11935"	0
"g11937"	0
"g11938"	83.333333
"g11939"	0
"g11940"	0
"g11941"	0
"g11942"	0
"g11944"	0
"g11945"	0
"g11951"	66.666667
"g11954"	0
"g11955"	0
"g11956"	0
"g11957"	0
"g11958"	0
"g11959"	80
"g1196"	0
"g11960"	0
"g11961"	100
"g11962"	35
"g11963"	80
"g11964"	0
"g11965"	0
"g11966"	100
"g11967"	0
"g11969"	0
"g11971"	0
"g11972"	0
"g11973"	0
"g11976"	0
"g11977"	0
"g11978"	0
"g11979"	0
"g11980"	20
"g11981"	82.857143
"g11982"	40
"g11983"	93.75
"g11984"	100
"g11985"	100
"g1199"	0
"g11992"	0
"g11997"	60
"g120"	0
"g12000"	25
"g12001"	80
"g12004"	0
"g12008"	0
"g1201"	0
"g12011"	0
"g12013"	0
"g12014"	0
"g12015"	10
"g12016"	0
"g12017"	0
"g12018"	0
"g1202"	40
"g12020"	0
"g12021"	0
"g12027"	0
"g12029"	0
"g1203"	4.5454545
"g12034"	0
"g12035"	0
"g12036"	0
"g12037"	20
"g12038"	0
"g12039"	0
"g12040"	10
"g12041"	0
"g12049"	0
"g1205"	16.666667
"g12050"	100
"g12053"	0
"g12054"	0
"g12056"	0
"g12057"	0
"g12058"	0
"g12059"	0
"g1206"	23.611111
"g12060"	75
"g12061"	0
"g12062"	0
"g12063"	0
"g12064"	0
"g12065"	0
"g12066"	0
"g1207"	0
"g12070"	0
"g12072"	50
"g12073"	94.4444445
"g12078"	0
"g12079"	0
"g12080"	0
"g12081"	0
"g12082"	0
"g12084"	0
"g12085"	16.666667
"g12086"	0
"g12087"	12.771739
"g12088"	28.3333335
"g12095"	0
"g12097"	0
"g12099"	0
"g121"	0
"g1210"	55.555556
"g12102"	0
"g12103"	0
"g12104"	0
"g12105"	0
"g12107"	60
"g12108"	100
"g12109"	80
"g12110"	0
"g12111"	0
"g12112"	0
"g12113"	0
"g12117"	0
"g12118"	0
"g1212"	33.333333
"g12122"	25
"g12125"	0
"g12126"	0
"g12127"	0
"g12130"	0
"g12131"	0
"g12132"	0
"g12133"	0
"g12138"	0
"g1214"	40
"g12140"	20
"g12141"	0
"g1215"	80
"g12153"	0
"g12154"	100
"g12155"	0
"g12156"	0
"g12157"	0
"g1216"	77.777778
"g12165"	0
"g12166"	0
"g12169"	0
"g1217"	43.6507935
"g12174"	0
"g12176"	0
"g1218"	57.142857
"g12182"	0
"g12184"	0
"g12185"	0
"g12189"	0
"g12190"	48.076923
"g12194"	0
"g12195"	0
"g12196"	0
"g12197"	0
"g12198"	0
"g12199"	0
"g122"	0
"g12200"	0
"g12202"	83.333333
"g12203"	100
"g12204"	60.9848485
"g12205"	0
"g12206"	0
"g12207"	40
"g12210"	50
"g12214"	80
"g12215"	83.333333
"g12216"	33.333333
"g12217"	50
"g12219"	0
"g1222"	41.6666665
"g12220"	66.666667
"g12222"	60
"g12225"	44.444444
"g12226"	60
"g12228"	16.666667
"g12232"	0
"g12234"	0
"g12237"	0
"g12238"	0
"g12239"	0
"g12240"	0
"g12241"	0
"g12242"	0
"g12243"	0
"g12244"	0
"g12245"	0
"g12246"	0
"g12247"	0
"g12249"	0
"g1225"	16.666667
"g12250"	0
"g12253"	57.142857
"g12255"	0
"g1226"	23.2142855
"g12262"	0
"g12263"	24.2857145
"g12264"	71.428571
"g12265"	0
"g12267"	8.3333335
"g12269"	25
"g1227"	87.8205125
"g12274"	0
"g12275"	0
"g12277"	0
"g12278"	0
"g12279"	0
"g1228"	60
"g12280"	0
"g12281"	0
"g12283"	29.824561
"g12284"	71.657754
"g12285"	100
"g12286"	0
"g12287"	0
"g12288"	0
"g12289"	100
"g1229"	42.857143
"g12293"	0
"g12296"	0
"g1230"	44.444444
"g12300"	42.857143
"g12301"	23.076923
"g12302"	22.222222
"g12305"	0
"g12306"	0
"g12309"	100
"g1231"	57.738095
"g12310"	100
"g12311"	0
"g12312"	0
"g12317"	0
"g12318"	80
"g1232"	79.8076925
"g12321"	0
"g12322"	0
"g12329"	16.666667
"g12331"	28.571429
"g12335"	0
"g12336"	100
"g12337"	83.333333
"g12338"	0
"g12339"	57.142857
"g1234"	0
"g12340"	0
"g12341"	0
"g12342"	88.888889
"g12343"	100
"g12344"	80
"g12345"	100
"g12346"	0
"g12347"	0
"g12348"	100
"g12349"	0
"g12350"	0
"g12351"	0
"g12352"	0
"g12353"	0
"g12354"	0
"g12356"	0
"g12358"	0
"g12360"	0
"g12361"	0
"g12362"	0
"g12367"	0
"g12371"	0
"g12372"	12.5
"g12373"	0
"g12375"	0
"g12395"	0
"g12399"	81.818182
"g124"	7.142857
"g12400"	0
"g12401"	83.333333
"g12402"	0
"g12403"	71.428571
"g12404"	0
"g12405"	0
"g12410"	0
"g12411"	0
"g12412"	0
"g12413"	0
"g12415"	0
"g12416"	0
"g12422"	0
"g12423"	0
"g12424"	0
"g1244"	10
"g12443"	14.285714
"g12444"	0
"g12445"	0
"g12450"	100
"g12451"	0
"g12452"	100
"g12453"	0
"g12457"	0
"g12458"	0
"g12459"	37.5
"g12460"	0
"g12462"	0
"g12463"	0
"g1247"	0
"g12472"	0
"g12474"	0
"g12476"	0
"g12477"	0
"g12478"	0
"g12479"	0
"g1248"	0
"g12480"	0
"g12481"	33.333333
"g12482"	0
"g12486"	0
"g12488"	11.111111
"g12489"	100
"g1249"	0
"g12490"	70
"g12491"	16.666667
"g12493"	88.888889
"g12495"	88.888889
"g12497"	0
"g12499"	0
"g125"	0
"g12500"	0
"g12501"	0
"g12504"	0
"g12507"	0
"g12508"	0
"g12510"	87.5
"g12511"	100
"g12512"	93.75
"g12514"	60
"g12515"	0
"g12517"	0
"g12518"	0
"g12525"	0
"g12529"	0
"g12531"	0
"g12532"	0
"g12535"	0
"g12536"	20
"g12538"	0
"g12539"	0
"g12540"	0
"g12541"	0
"g12542"	0
"g12543"	0
"g12544"	0
"g12545"	7.142857
"g12546"	0
"g12548"	71.428571
"g12550"	77.777778
"g12551"	0
"g12552"	47.7272725
"g12562"	14.285714
"g12566"	0
"g12568"	0
"g12569"	0
"g1257"	0
"g12570"	85.714286
"g12571"	100
"g12572"	0
"g12573"	0
"g12574"	0
"g12576"	0
"g12580"	0
"g12585"	0
"g12586"	0
"g12589"	0
"g12593"	0
"g12594"	0
"g12596"	80
"g12597"	100
"g12598"	83.333333
"g12599"	80
"g126"	0
"g12603"	46.666667
"g12604"	66.666667
"g12606"	50
"g12607"	60
"g12608"	80
"g12609"	88.888889
"g12611"	61.1111115
"g12612"	65.7142855
"g12613"	77.5
"g12614"	87.5
"g12617"	83.75
"g12618"	57.142857
"g12620"	100
"g12625"	0
"g12627"	0
"g12628"	0
"g12629"	0
"g1263"	0
"g12631"	0
"g12634"	0
"g12635"	0
"g12636"	0
"g12638"	12.6984125
"g12639"	77.777778
"g12640"	14.285714
"g12641"	16.666667
"g12642"	10
"g12643"	42.857143
"g12644"	0
"g12646"	5.263158
"g12647"	0
"g12648"	0
"g12649"	26.6666665
"g1265"	0
"g12651"	0
"g12652"	0
"g12653"	0
"g12654"	0
"g12655"	0
"g12656"	0
"g1266"	0
"g12661"	100
"g12663"	66.666667
"g12664"	0
"g12667"	0
"g12668"	0
"g12669"	0
"g1267"	0
"g12670"	0
"g12672"	0
"g12674"	44.4444445
"g12676"	0
"g12677"	0
"g12678"	0
"g12679"	0
"g1268"	0
"g12680"	0
"g12682"	0
"g12683"	16.666667
"g12684"	66.666667
"g12686"	76.1904765
"g12688"	66.25
"g12690"	33.333333
"g12691"	66.666667
"g12693"	90
"g12694"	0
"g12697"	80
"g12699"	53.5714285
"g127"	0
"g1270"	60
"g12700"	75.7142855
"g12701"	60
"g12702"	42.857143
"g12703"	77.777778
"g12704"	30
"g12705"	60
"g12706"	57.142857
"g12707"	65.7142855
"g12708"	20
"g12709"	81.818182
"g12710"	10
"g12711"	100
"g12714"	14.285714
"g12720"	0
"g12721"	20
"g12725"	0
"g1273"	0
"g12731"	0
"g12732"	0
"g12733"	0
"g12736"	0
"g12737"	0
"g12738"	0
"g12739"	0
"g12740"	0
"g12741"	0
"g12742"	0
"g12746"	0
"g12747"	28.571429
"g12748"	50
"g12749"	0
"g12751"	20
"g12753"	0
"g12754"	0
"g12755"	0
"g12756"	87.5
"g12758"	0
"g1276"	0
"g12760"	0
"g12762"	60
"g12765"	22.222222
"g12766"	40
"g12768"	18.75
"g12769"	0
"g1277"	0
"g12772"	0
"g12773"	0
"g12774"	33.333333
"g12775"	0
"g12776"	0
"g12778"	0
"g1278"	0
"g12781"	0
"g12782"	10
"g12783"	0
"g12784"	0
"g12785"	0
"g12789"	0
"g1279"	0
"g12790"	0
"g12797"	0
"g12798"	0
"g12799"	0
"g128"	0
"g1280"	0
"g12800"	0
"g12805"	0
"g12806"	0
"g12807"	0
"g12808"	16.666667
"g12809"	66.666667
"g12810"	75
"g12811"	0
"g12812"	0
"g12813"	0
"g12814"	0
"g12816"	0
"g12818"	0
"g12820"	0
"g12821"	100
"g12822"	0
"g12823"	0
"g12824"	0
"g12825"	100
"g1283"	0
"g12831"	0
"g12835"	0
"g12837"	0
"g1284"	0
"g12848"	0
"g1285"	0
"g12854"	0
"g12857"	0
"g12858"	0
"g12859"	20
"g12860"	10
"g12861"	0
"g12864"	16.666667
"g12865"	0
"g12867"	20
"g12868"	18.3333335
"g12869"	0
