"geneID"	"percentMeth"
"g10410"	0
"g10414"	0
"g10415"	0.558659
"g10416"	0.460829
"g10419"	0
"g10420"	88.7096775
"g10421"	1.927722
"g1043"	85.294118
"g10435"	6
"g10438"	91.891892
"g1044"	73.333333
"g10443"	0.2079
"g10444"	100
"g10445"	95.215249
"g10446"	0
"g10449"	0.606061
"g1045"	34.899329
"g10451"	0.371747
"g10453"	0
"g1046"	29.310345
"g10461"	0
"g10462"	25
"g10464"	88.888889
"g10468"	0
"g10471"	1.0201965
"g10472"	3.030303
"g10473"	95.454545
"g10474"	0
"g10475"	0.943396
"g10479"	85.185185
"g1048"	66.666667
"g10496"	98.1170885
"g105"	5.460751
"g1050"	100
"g10505"	100
"g10509"	100
"g10510"	0
"g10515"	81.818182
"g10516"	0
"g10517"	81.818182
"g10518"	90.909091
"g10520"	100
"g10522"	8.0515295
"g10526"	1.615164
"g10529"	0
"g10530"	0
"g10531"	4.7373165
"g10532"	0
"g10533"	0
"g10536"	0
"g1054"	80
"g10546"	7.142857
"g10547"	20
"g10548"	0
"g10549"	0
"g10552"	2.185792
"g10554"	0
"g10559"	0
"g10561"	14.138524
"g10562"	0
"g10566"	9.1025645
"g10567"	7.6283495
"g1057"	87.380952
"g10572"	0
"g10576"	0
"g10577"	0
"g10578"	0
"g10580"	0.70922
"g10582"	97.222222
"g10583"	3.424658
"g10584"	0
"g10585"	0
"g10586"	0.740741
"g10591"	0
"g10592"	0
"g106"	5.494505
"g10601"	0
"g10602"	0
"g10604"	0
"g10605"	0
"g10606"	0
"g10607"	0
"g10612"	2.12766
"g10614"	0
"g10616"	0
"g10618"	0
"g10621"	2.631579
"g10622"	0.974026
"g10623"	93.5416665
"g10624"	50.3333335
"g10625"	98.198198
"g10628"	60
"g1063"	80
"g10638"	83.333333
"g10646"	96.42401
"g10647"	76.0869565
"g1065"	90
"g10667"	83.333333
"g10672"	0.641026
"g10676"	4.347826
"g10678"	0
"g1068"	94.285714
"g10682"	0
"g10683"	0
"g10684"	97.101449
"g10685"	2.469136
"g10688"	0
"g10689"	0
"g1069"	100
"g10690"	0
"g10693"	100
"g107"	9.322034
"g10701"	100
"g10705"	0
"g10708"	0
"g10712"	1
"g10714"	0.492356
"g1072"	12.5
"g10723"	0
"g10729"	0
"g10730"	10
"g10742"	0.5664555
"g10747"	0.70922
"g10755"	0
"g10757"	0
"g10758"	0
"g10761"	0
"g10762"	0
"g10774"	0.689655
"g10782"	0
"g10789"	3.5624215
"g10792"	0
"g10808"	0
"g10817"	1.190476
"g10836"	6.451613
"g10837"	0
"g10845"	23.880597
"g10849"	93.333333
"g10856"	22.834646
"g10859"	3.5208405
"g10862"	0.52356
"g10865"	0
"g10866"	0
"g10867"	0.729927
"g10868"	1.526718
"g10869"	97.727273
"g1087"	0
"g10870"	1.694915
"g10871"	5.396031
"g10872"	95.833333
"g10873"	0
"g10874"	93.548387
"g10875"	97.225411
"g10881"	1.960784
"g10882"	0
"g10883"	92.857143
"g10894"	0
"g10900"	93.6190475
"g10901"	0
"g10902"	1.680672
"g10903"	0
"g10904"	13.541667
"g10908"	4.8958335
"g10910"	1.348315
"g10913"	93.877551
"g10920"	0
"g10925"	0
"g10930"	4.5115335
"g10931"	50
"g10932"	0.653595
"g10933"	0
"g10936"	0.460829
"g10937"	0
"g10938"	100
"g10940"	100
"g10941"	0.980392
"g10942"	0.900901
"g10944"	0.970874
"g10945"	1.1524
"g10946"	0
"g10948"	10.126582
"g10954"	97.959184
"g10955"	94.285714
"g10958"	8.2207205
"g10959"	1.052632
"g10966"	68.421053
"g10975"	16.666667
"g10994"	0.561798
"g10995"	0
"g10996"	0
"g110"	0
"g11000"	0.534759
"g11002"	3.649635
"g11003"	0
"g11004"	1.101261
"g11005"	8.080808
"g11009"	1.826522
"g11011"	0.8699635
"g11012"	90.909091
"g11013"	0
"g11014"	0
"g11016"	0.373134
"g11023"	0
"g1103"	0.806452
"g11032"	1.431981
"g11039"	20
"g1104"	0
"g11044"	0
"g11045"	0
"g11047"	0
"g11048"	0.5333675
"g1105"	0.5532515
"g11051"	0.769231
"g11056"	0
"g11057"	0
"g1106"	3.389831
"g11061"	15.8333335
"g11062"	85.714286
"g11063"	80
"g11065"	0
"g11069"	0
"g1107"	0
"g11070"	0.724638
"g11075"	0
"g11077"	0
"g11079"	100
"g11085"	0
"g11098"	0
"g11100"	95.3125
"g11102"	0
"g11103"	84.5945945
"g11104"	97.560976
"g11105"	19.5454545
"g11106"	40
"g1111"	1.204819
"g11111"	0
"g11114"	0
"g11115"	0
"g11120"	0.691244
"g11121"	0
"g11133"	91.6666665
"g11146"	0
"g11148"	0
"g11149"	0
"g11150"	0
"g11157"	46.153846
"g11162"	100
"g11169"	21.052632
"g11170"	66.220238
"g11174"	30.49234
"g11176"	0
"g11177"	0.650195
"g11178"	0
"g11179"	0.34965
"g1118"	0
"g11180"	0.359066
"g11181"	0.8174445
"g11186"	0
"g11189"	37.9881155
"g11190"	91.121951
"g11194"	1.3878205
"g11197"	0.684932
"g112"	4.166667
"g11201"	0
"g11202"	95.833333
"g11206"	0.5500485
"g11207"	70.588235
"g11208"	0
"g11209"	1.372998
"g11219"	0
"g11220"	41.679398
"g11222"	20.491453
"g1123"	0
"g11231"	6.896552
"g11232"	100
"g11233"	0.943396
"g11234"	3.34728
"g11236"	1.408451
"g11237"	0
"g11238"	0.455583
"g11239"	0
"g1124"	0.757576
"g11240"	0
"g11241"	0
"g11243"	8.7037035
"g11245"	0.268097
"g11246"	0
"g11247"	0
"g11248"	0.431034
"g11249"	0
"g11250"	0
"g11251"	0
"g11258"	0
"g11262"	0
"g11263"	1.504405
"g11264"	0
"g11268"	0
"g11270"	0
"g11271"	0
"g11274"	2.459016
"g11278"	1.77665
"g11279"	100
"g11281"	100
"g11292"	100
"g113"	12.700535
"g1130"	0.9891655
"g11301"	0.3861
"g11308"	9.819277
"g1131"	6.896552
"g11313"	0
"g11314"	0.8951355
"g11317"	2.564103
"g11318"	0
"g11319"	11.114222
"g1132"	0
"g11326"	8.227848
"g11332"	1.0530985
"g11334"	0
"g11335"	7.246377
"g1134"	0
"g11357"	0
"g11358"	0
"g11359"	0
"g11360"	100
"g1138"	0
"g11385"	0
"g11386"	0.438596
"g1139"	0.358423
"g11390"	10
"g11391"	0.877193
"g11392"	0
"g11394"	33.333333
"g11397"	74.093264
"g11399"	96.086808
"g1141"	97.7394635
"g11414"	0
"g11415"	0
"g11420"	0
"g11421"	0
"g11425"	81.593407
"g11427"	0
"g11428"	0
"g11429"	2
"g11431"	7.142857
"g11435"	0
"g11436"	0
"g11437"	1.176471
"g11438"	0
"g11440"	0
"g1146"	94.4444445
"g11461"	0
"g11463"	0
"g11464"	94.186047
"g11465"	95
"g11466"	29.2780745
"g11473"	0
"g11475"	0
"g11481"	0
"g11483"	0
"g11487"	0
"g11488"	0
"g11489"	0
"g11491"	0
"g11494"	0
"g11496"	0
"g11498"	0
"g11503"	4.444444
"g11505"	2.583026
"g11507"	0
"g1151"	1.351351
"g11512"	0
"g11514"	0
"g11515"	2.298851
"g11516"	0
"g11517"	0.833333
"g11518"	0
"g11533"	1.923077
"g11537"	0
"g11538"	0
"g1154"	0
"g11543"	0
"g1155"	0
"g11550"	0
"g11554"	9.259259
"g11561"	0
"g11564"	1.023891
"g11566"	0
"g11569"	0
"g1157"	0
"g11571"	9.821429
"g11579"	0
"g1159"	7.318087
"g11591"	2.142039
"g11594"	1.4205765
"g11595"	93.939394
"g11596"	2.1276595
"g11598"	0
"g11600"	0
"g11601"	0
"g11604"	0
"g11605"	0.8
"g11606"	0
"g11607"	0.900901
"g11608"	1.7686225
"g11610"	1.111111
"g11611"	0
"g1162"	0
"g11626"	2.409639
"g11628"	52.5974025
"g11629"	0
"g1163"	0
"g11630"	8.188892
"g11631"	0
"g11639"	1.193317
"g11644"	0.718391
"g11650"	5.813953
"g11651"	3.755869
"g11653"	4.708098
"g11655"	3.037994
"g11658"	17.159763
"g11660"	0
"g11662"	0.735294
"g11665"	9.540636
"g11668"	92.537313
"g11673"	0
"g11682"	6.25
"g11683"	0
"g11685"	3.846154
"g11688"	2.0718235
"g11689"	0
"g11690"	0
"g11694"	0
"g11700"	0
"g11701"	94.047619
"g11703"	96.277916
"g11704"	100
"g11705"	95.454545
"g11713"	11.627907
"g11716"	84.4501715
"g11717"	0
"g11726"	59.433962
"g1173"	0
"g11731"	55.555556
"g11734"	0.824176
"g11735"	0
"g1174"	0
"g11741"	3.6137235
"g11744"	0
"g11746"	0
"g11749"	0
"g11752"	0
"g11764"	0
"g1177"	0
"g11770"	0
"g11771"	0.390625
"g11772"	9.5454545
"g11775"	5.172414
"g11776"	2.255639
"g11779"	0
"g11780"	0
"g11781"	57.142857
"g11783"	0.96463
"g11791"	0
"g11794"	6.5023475
"g11795"	85.185185
"g11796"	1.602564
"g11797"	16.451613
"g11798"	9.090909
"g118"	1.685393
"g11801"	0.714286
"g11807"	0
"g11808"	0
"g11813"	0
"g11819"	0
"g11824"	0
"g11825"	96.153846
"g11826"	50
"g11828"	0
"g11830"	1.5625
"g11833"	0
"g11835"	0
"g11836"	0
"g11837"	1.492537
"g11838"	0
"g11839"	0.715584
"g11841"	0
"g11844"	0
"g11845"	0
"g11846"	1.265823
"g11847"	0
"g11849"	0
"g11850"	6.666667
"g11853"	0
"g11855"	0
"g11872"	3.0612245
"g11873"	2.112676
"g11876"	1.9956255
"g11878"	0
"g11882"	0
"g11887"	0
"g11889"	1.41844
"g11892"	0
"g11896"	1.186944
"g11897"	0
"g11899"	0
"g119"	0
"g11901"	0
"g11911"	3.289474
"g11912"	0.5033555
"g11921"	0
"g11922"	0
"g11923"	0.5
"g11924"	1.413428
"g11925"	0
"g11926"	2.311735
"g11927"	2.325581
"g11931"	0
"g11932"	0
"g11934"	0
"g11935"	0
"g11937"	0
"g11938"	3.571429
"g11939"	0
"g11940"	0.543478
"g11944"	0.806452
"g11951"	84.962406
"g11952"	0
"g11954"	7.692308
"g11955"	0
"g11956"	0
"g11958"	0.465116
"g11960"	0
"g11963"	9.195402
"g11966"	100
"g11967"	0.791557
"g11969"	0.385195
"g11971"	6.521739
"g11973"	1.1011905
"g11977"	0
"g11978"	0
"g11979"	1.388889
"g11981"	100
"g11982"	98.387097
"g11985"	100
"g11986"	100
"g11987"	95.194508
"g11988"	100
"g120"	0
"g12000"	0
"g12001"	100
"g12004"	0
"g12008"	1.818182
"g1201"	12.5
"g12011"	0
"g12013"	0
"g12014"	0
"g12021"	0.588235
"g12029"	0
"g12037"	1.393728
"g12038"	0
"g12040"	2.4672885
"g12041"	0
"g12049"	0
"g1205"	0.588235
"g12050"	9.1744635
"g12053"	0.413223
"g12054"	0
"g12056"	0
"g12057"	0
"g12058"	0
"g12059"	0.909091
"g12061"	0.3067485
"g12062"	0
"g12063"	0
"g12065"	0
"g12066"	0
"g12078"	0
"g12079"	0
"g12080"	0
"g12081"	0
"g12082"	0.2304145
"g12084"	0
"g12085"	3.669725
"g12087"	1.181102
"g12088"	25
"g12089"	0
"g12094"	0
"g12095"	0
"g12097"	5.131579
"g12099"	0
"g121"	1.133787
"g1210"	62.3030305
"g12104"	0.8120955
"g12105"	0
"g12107"	29.9107145
"g12108"	49.1297825
"g12109"	100
"g12122"	0
"g12125"	3.125
"g12127"	0
"g12130"	0
"g12131"	0.2691065
"g12132"	0.803537
"g12133"	0.7419875
"g12134"	0
"g12138"	0
"g12154"	2.013423
"g12155"	0
"g12157"	0
"g12166"	1.3029455
"g12169"	0
"g1217"	11.702128
"g12182"	0
"g12184"	0
"g12188"	0
"g12189"	2.517789
"g12190"	8.333333
"g12194"	0
"g12200"	0
"g12202"	0
"g12203"	0
"g12205"	1.094891
"g12206"	0
"g12210"	48.3870965
"g12215"	7.692308
"g12216"	37.647059
"g12220"	74.025974
"g12222"	66.666667
"g12226"	50
"g12234"	0.4812845
"g12240"	0
"g12244"	0
"g12253"	6.976744
"g12262"	1.020408
"g12263"	0
"g12267"	0
"g12275"	0
"g12281"	50
"g12283"	100
"g12287"	95
"g12288"	100
"g12289"	36.6666665
"g12292"	96.969697
"g12293"	0
"g1230"	19.822485
"g12305"	0
"g12306"	0
"g1231"	28.4602605
"g12311"	0
"g12312"	0.925926
"g12313"	0
"g12315"	0
"g12329"	2.4001535
"g12335"	0
"g12337"	91.666667
"g12339"	0
"g12340"	0
"g12341"	1.02356
"g12343"	80
"g12344"	100
"g12345"	96.9512195
"g12347"	0
"g12348"	0
"g12349"	7.362356
"g12352"	0
"g12360"	0.671141
"g12362"	0
"g12367"	0.480769
"g12371"	0
"g12375"	0
"g12383"	0
"g12389"	0
"g12391"	0
"g12392"	0
"g12393"	0.549451
"g12395"	0
"g12397"	0
"g12399"	95.8794735
"g12400"	0
"g12401"	46.666667
"g12402"	0
"g12403"	2.1637425
"g12404"	1.593625
"g12405"	0.253807
"g12411"	0
"g12413"	0.545301
"g12415"	0.6269595
"g12416"	0
"g12422"	0
"g12443"	2.197802
"g12444"	0
"g12445"	0
"g12450"	0
"g12451"	0
"g12453"	0
"g12456"	0
"g12459"	0
"g12460"	0
"g12462"	0
"g12472"	0
"g12474"	0.3289475
"g12475"	0.1602565
"g12476"	4.761905
"g1248"	2.380952
"g12480"	57.777778
"g12481"	12.4698065
"g12482"	0
"g12485"	0.970874
"g12488"	97.120986
"g12489"	100
"g1249"	1.052632
"g12493"	94.0467755
"g12499"	0
"g12500"	7.142857
"g12504"	0.738007
"g12507"	0
"g12510"	100
"g12514"	0
"g12518"	0.519481
"g12520"	0
"g12525"	0
"g12526"	3.6231885
"g12529"	1.5000375
"g12532"	0.689655
"g12536"	0
"g12538"	0
"g12541"	0
"g12542"	0
"g12544"	0
"g12548"	20
"g12552"	11.445783
"g12568"	0
"g12569"	1.8008975
"g12570"	98.529412
"g12571"	100
"g12574"	4.5974685
"g12576"	0.826446
"g12580"	0
"g12586"	0.478469
"g12589"	0.696864
"g12590"	1.2
"g12593"	54.545455
"g12596"	0
"g12598"	71.428571
"g12599"	100
"g126"	0.679469
"g12604"	48.275862
"g12609"	90.909091
"g12614"	0
"g12628"	13.636364
"g1263"	0
"g12631"	0
"g12636"	0
"g12638"	1.017818
"g12639"	7.692308
"g12644"	0
"g12646"	1.3736265
"g1265"	0
"g12651"	0
"g1266"	0
"g12663"	83.3333335
"g12664"	0
"g12668"	1.459854
"g1267"	0.704225
"g12671"	6.666667
"g12672"	1.639344
"g12674"	100
"g12675"	100
"g1268"	0.2442005
"g12680"	0.478469
"g12697"	0
"g127"	1.582278
"g12703"	14.925373
"g12706"	26.289181
"g12714"	0
"g12716"	0
"g12720"	100
"g12721"	50
"g12725"	0.413223
"g1273"	0.943396
"g12733"	0
"g12736"	0
"g12738"	5.763757
"g12740"	0.892857
"g12741"	0
"g12742"	1.754386
"g12747"	0
"g12748"	0
"g12751"	60
"g12753"	1.111111
"g12754"	0
"g12755"	0
"g12756"	96
"g12758"	3.347339
"g12764"	24.590164
"g12765"	93.693694
"g12773"	0
"g12774"	1.470588
"g12775"	3.571429
"g12778"	0
"g12781"	1.666667
"g12782"	0.3376955
"g12783"	3.508772
"g12784"	1.481481
"g12785"	0.1154735
"g12797"	0
"g12798"	0
"g128"	0
"g12803"	0
"g12805"	0
"g12807"	0
"g12812"	0
"g12813"	0
"g12814"	1.246106
"g12818"	0.462963
"g12820"	0.943396
"g12822"	2.061856
"g12823"	9.45977
"g12824"	66.8639055
"g12825"	59.433962
"g12831"	0
"g1284"	1.561881
"g12840"	0
"g12841"	37.3913045
"g12857"	0
"g12877"	16.666667
"g12883"	0.3225805
"g12884"	26.153846
"g12891"	0
"g12897"	1.1780755
"g12899"	0
"g129"	4.081633
"g1290"	0
"g12900"	0.609756
"g12912"	0
"g12922"	3.278689
"g12923"	0
"g12925"	0
"g12926"	1.438849
"g12928"	0
"g12929"	0
"g12930"	0
"g12931"	96.0526315
"g12932"	0.287356
"g12934"	0
"g12940"	100
"g12943"	86.111111
"g12944"	100
"g12949"	45
"g12951"	16.590854
"g12952"	27.21519
"g12964"	10
"g12967"	0
"g12975"	4.5454545
"g12994"	98.039216
"g12998"	0
"g13002"	0
"g13003"	6.5451955
"g13004"	0
"g13007"	0
"g13008"	0
"g13009"	0
"g1301"	0
"g13017"	28
"g13019"	0
"g13030"	9.438202
"g13031"	50
"g13033"	0
"g13034"	0
"g13035"	0
"g13039"	100
"g13043"	0
"g13046"	0
"g13057"	100
"g13061"	6.6666665
"g13065"	99.056604
"g13066"	100
"g13070"	100
"g13078"	1.980198
"g13080"	14.285714
"g13081"	23.2187925
"g13082"	1.098901
"g13083"	0
"g13084"	100
"g13085"	0
"g13088"	0
"g13089"	1.4851485
"g13091"	0
"g13093"	0
"g13094"	0
"g13095"	0
"g13096"	0
"g13098"	0.653595
"g13099"	0
"g13100"	20.689655
"g13101"	100
"g13103"	2.1258225
"g13109"	5.882353
"g13112"	0
"g13113"	0
"g13114"	1.829268
"g13115"	0
"g13118"	0
"g13119"	98
"g13120"	100
"g13122"	0
"g13126"	0
"g13127"	0
"g13131"	1.298701
"g13133"	0.828189
"g13135"	0
"g13137"	0.413223
"g13139"	24.2857145
"g13141"	0
"g13146"	0
"g13147"	0
"g13148"	0
"g13149"	1.0373445
"g13154"	0
"g13155"	0.555556
"g13159"	100
"g13160"	100
"g13161"	0
"g13164"	33.333333
"g13165"	0.911989
"g13166"	0.556338
"g13170"	0.746269
"g13172"	0
"g13185"	2.325581
"g13186"	0
"g13198"	0
"g1320"	0
"g13200"	14.285714
"g13201"	0
"g13202"	0
"g1321"	0
"g13212"	0
"g1322"	0
"g13221"	22.9166665
"g13222"	12.5
"g1323"	1.502613
"g13230"	42.537313
"g13231"	13.3846155
"g1324"	0
"g13243"	66.6666665
"g13252"	2.222222
"g13257"	0.584795
"g13258"	2.586207
"g13262"	1.470588
"g13263"	3.225806
"g13267"	0
"g13268"	2.0813995
"g13269"	0
"g1327"	20
"g13274"	0.884445
"g13276"	0
"g1328"	0
"g13282"	1.886792
"g13283"	0
"g13284"	0
"g13285"	1.169631
"g13286"	4.2280915
"g13288"	28.571429
"g13290"	0.909091
"g13292"	0
"g13294"	50
"g13295"	0.761348
"g13302"	0
"g13303"	1.657459
"g13304"	0
"g13305"	0
"g13306"	9.5555555
"g13307"	0
"g13316"	18.421053
"g13323"	6.698565
"g13327"	7.5
"g13332"	10.434783
"g13333"	4.2857145
"g13334"	30
"g13336"	8.695652
"g13337"	0
"g13339"	0
"g13345"	3.968254
"g13346"	3.851852
"g13347"	0
"g1335"	0
"g13350"	46.2301585
"g13351"	27.3604825
"g13352"	21.428571
"g13353"	22.2981365
"g13355"	8.1005005
"g13356"	12.328767
"g13358"	12.5
"g13359"	24
"g1336"	0
"g13360"	19.354839
"g13362"	20
"g13363"	0
"g13364"	20.214761
"g13365"	16.666667
"g13367"	21.428571
"g13368"	25
"g1337"	0.549451
"g13370"	22.727273
"g13371"	0
"g13372"	19.230769
"g13374"	27.8413065
"g13376"	14.334968
"g13379"	42.857143
"g13381"	16.1764705
"g13388"	11.238095
"g1339"	0
"g13390"	21.428571
"g13391"	17.142857
"g13392"	10.119048
"g13395"	23.3333335
"g13396"	26.457399
"g13397"	15.926984
"g13398"	16.525581
"g13401"	0
"g13402"	39.575972
"g13409"	0
"g13410"	0
"g13411"	0
"g13412"	3.488372
"g13415"	0
"g13417"	87.5
"g13418"	10.8884075
"g13419"	2.020202
"g13429"	0
"g13432"	0
"g13435"	2.242152
"g13436"	0
"g1344"	9.722222
"g13441"	0
"g13453"	100
"g13459"	100
"g13467"	0.717703
"g13471"	0
"g13472"	1.282051
"g13474"	0
"g13475"	100
"g13480"	3.2795695
"g13487"	0
"g13489"	1.234568
"g1349"	0
"g13490"	0
"g13491"	0
"g13492"	0.526316
"g13493"	0
"g13494"	0
"g13496"	2.347418
"g13500"	99.5454545
"g13501"	21.818182
"g13507"	2.777778
"g13521"	3.246753
"g13531"	0
"g13532"	1.034483
"g13533"	1.612903
"g13537"	23.809524
"g13538"	0.60241
"g13542"	0.3649635
"g13545"	1.162791
"g13547"	0
"g13548"	15
"g1355"	0
"g13552"	0
"g1356"	0
"g13564"	0
"g13565"	31.620553
"g13566"	42.253521
"g13567"	72.1443965
"g13568"	98.989899
"g1357"	97.8492135
"g13571"	0
"g13579"	0
"g1358"	0
"g13581"	1.6
"g13583"	1.010101
"g13584"	1.365188
"g13586"	1.052632
"g13587"	2.094241
"g13589"	5
"g1359"	91.666667
"g13591"	0
"g13592"	0.6493505
"g13593"	0
"g13595"	1.203369
"g13597"	0.8445175
"g13599"	0
"g136"	0
"g1360"	0
"g1361"	3.0612245
"g13620"	0
"g13628"	95.454545
"g13629"	85.185185
"g13634"	0
"g13637"	1.4285715
"g13638"	100
"g1364"	0
"g13645"	2.409639
"g13648"	0
"g13659"	0.6944445
"g1366"	0.943396
"g13663"	1.785714
"g13664"	0
"g13670"	10.5399325
"g13674"	5
"g13675"	1.960784
"g13676"	0
"g13677"	0
"g13678"	0
"g13679"	0.284091
"g13685"	2.173913
"g13686"	14.4230765
"g13687"	0
"g13688"	63.809524
"g1369"	0
"g13693"	0
"g13697"	1
"g13705"	0.4273505
"g1371"	1.64708
"g13711"	0.561798
"g13712"	7.142857
"g13725"	100
"g13729"	10.714286
"g1373"	0.790514
"g13731"	0
"g13732"	0
"g13733"	0
"g1374"	0.884956
"g13740"	0
"g13741"	2.3078255
"g13743"	0
"g1375"	0
"g13752"	0
"g13753"	0
"g13754"	1.265823
"g13755"	0
"g13756"	0.271003
"g1376"	0
"g13763"	0
"g13768"	0
"g1377"	1.007118
"g13774"	0
"g13778"	0
"g1378"	0.913242
"g13782"	0
"g13784"	0
"g13785"	0
"g13786"	0
"g13787"	2.8735635
"g13792"	0.714286
"g13793"	0
"g13794"	0
"g13796"	1.6528925
"g13797"	2.040816
"g13799"	5.084746
"g13804"	0
"g13809"	0
"g13815"	94.736842
"g13817"	28.5714285
"g13821"	38.888889
"g13822"	0
"g13827"	0
"g13828"	0
"g13829"	2.564103
"g13830"	0
"g13835"	0
"g13837"	0
"g1384"	1.149425
"g13841"	0
"g13842"	73.655914
"g1385"	93.3333335
"g13851"	100
"g13861"	4.511278
"g13862"	0
"g13863"	3.226121
"g13866"	0.9541985
"g13869"	0
"g1387"	0
"g13880"	6.437768
"g13881"	0
"g13882"	97.297297
"g13883"	30
"g13885"	1.666667
"g13887"	1.253133
"g13895"	0.714286
"g13899"	8.181818
"g1390"	3.636364
"g13902"	0
"g1391"	0
"g13911"	0.806452
"g13914"	0
"g13919"	0
"g13922"	0
"g13926"	98.076923
"g1393"	0
"g13934"	0.153374
"g13940"	0
"g13942"	1.113875
"g13944"	0.5252275
"g13947"	16.59751
"g13948"	0
"g1395"	0
"g13952"	1.298701
"g13953"	16.666667
"g13956"	0
"g13958"	55.555556
"g1396"	0
"g1397"	0
"g1398"	0
"g13995"	1.470588
"g13996"	0.613497
"g13997"	0.9788045
"g13998"	0
"g13999"	1.2617325
"g14000"	0.318471
"g14001"	0
"g14002"	0.68442
"g14007"	0
"g14015"	0
"g14016"	0
"g14020"	0
"g14021"	0
"g14023"	0
"g14024"	1.2767945
"g14035"	0
"g14036"	0.52356
"g14037"	0
"g14038"	1.538462
"g14039"	0
"g14059"	0.985761
"g14061"	94.2810455
"g14062"	0
"g14063"	0.869565
"g14064"	1.255411
"g14067"	0
"g14068"	0
"g14072"	0
"g14073"	13.7179485
"g14074"	0
"g14087"	9.550562
"g1409"	0
"g14091"	0
"g14092"	1.785714
"g14096"	2.380952
"g14097"	7.6811595
"g14098"	0
"g141"	41.590214
"g14101"	0
"g14102"	14.7866155
"g14104"	0
"g14105"	0
"g14106"	3.5573125
"g14113"	0
"g14125"	0
"g1413"	0
"g14130"	0
"g14131"	0
"g14136"	0
"g14137"	1.052632
"g14138"	0
"g14139"	100
"g14141"	0
"g14150"	0
"g14151"	84.210526
"g14152"	85.518188
"g14158"	2.797203
"g14159"	0.925926
"g14160"	1.851852
"g14161"	0
"g14163"	1.176471
"g14164"	0
"g14167"	0
"g14170"	1.639344
"g14182"	0
"g14184"	1.0180995
"g14186"	0
"g14189"	1.897019
"g1419"	0
"g14199"	3.125
"g1422"	0
"g14221"	4.950495
"g14229"	0
"g1424"	2.061856
"g14242"	1.546392
"g14243"	0.109409
"g14244"	0
"g14245"	1.149425
"g14246"	0
"g14247"	0
"g14248"	0.576369
"g14249"	0
"g14251"	0
"g14252"	1.369863
"g14259"	1.652893
"g14261"	0
"g14262"	29.603347
"g14263"	0
"g14265"	96.66574
"g14272"	0
"g14278"	0
"g14279"	0
"g14286"	1.096491
"g14288"	0
"g1429"	5.5555555
"g14295"	0
